Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8;Resultado
-5;-9;-3;-5;2;-5;-8;-6;1
-16;-18;-1;-30;-26;-50;-24;-20;1
2;6;-3;17;25;33;5;8;1
3;8;-5;-2;-4;0;-8;-5;1
10;10;2;17;17;-9;7;12;1
3;5;6;19;6;8;12;2;1
-1;8;6;5;20;15;6;2;1
-6;-3;0;-3;12;27;-4;-5;1
-6;-11;16;-7;-11;-8;4;9;1
1;-1;5;9;2;-4;7;0;1
-20;-33;-14;-26;-26;-17;-24;-19;1
0;-5;-16;-16;-2;-16;-11;2;1
17;11;0;14;6;11;20;15;1
-9;-11;-7;-1;10;-8;-13;-9;1
-6;2;2;11;-10;-19;-15;-8;1
-4;-3;4;-1;-4;-12;-9;2;1
-7;-16;5;-3;-3;2;4;-1;1
11;16;4;-9;-4;18;3;-4;1
-2;-7;1;14;-4;16;10;10;1
2;-10;-7;-6;1;-18;-16;-6;1
17;10;-4;13;8;-9;15;18;1
-7;-10;-3;-15;-25;-24;-10;-7;1
-2;15;9;19;3;-5;0;-2;1
0;-1;-5;-5;11;-1;-4;-6;1
5;9;-1;1;-2;-27;-17;-5;1
6;13;6;21;24;48;16;8;1
8;14;13;18;3;-7;20;12;1
-7;-16;-9;-2;8;41;13;2;1
3;3;5;2;5;21;6;-1;1
-3;3;-14;-1;1;-13;-12;-6;1
7;7;-4;0;-4;7;5;5;1
11;15;16;28;17;21;20;11;1
7;4;-2;0;-5;11;1;4;1
-2;-3;-5;-10;-18;-30;-11;-2;1
3;0;8;11;21;35;10;4;1
-6;-5;-1;8;9;14;6;-2;1
6;10;3;-1;-8;-12;-6;0;1
-8;-15;-8;2;-1;-13;-10;-7;1
-8;-3;1;11;7;-9;2;1;1
-8;-9;1;-15;-28;-22;-9;-11;1
0;7;2;-3;12;8;1;-1;1
-4;-6;4;-1;7;13;1;-5;1
7;9;2;15;-7;-60;-17;5;1
-13;-26;-15;-10;-5;12;-2;-3;1
2;8;0;5;-1;-14;-7;1;1
1;-1;4;-2;0;13;1;3;1
-1;-2;-11;0;0;-9;-5;0;1
-9;-9;5;-5;-1;19;1;-8;1
-11;-10;-2;-8;-12;-42;-14;-12;1
-7;-1;-2;-10;-7;-13;-5;-8;1
-6;-18;-9;-10;-8;-17;-11;-7;1
-4;5;5;-14;-27;-9;-11;-10;1
-4;0;8;8;17;9;0;1;1
15;15;10;13;13;10;12;13;1
-1;-10;-4;0;2;-2;-7;-1;1
10;9;19;-11;-20;-13;-5;3;1
-9;-1;3;6;23;17;2;-10;1
-5;-6;0;-2;2;-23;-9;-3;1
1;7;9;14;-4;11;6;3;1
-22;-35;-15;-29;-21;-30;-18;-20;1
-2;7;0;-4;4;3;-2;-4;1
1;3;-14;11;22;38;19;5;1
7;9;10;10;-29;-31;-8;-4;1
4;4;2;-4;-6;-15;-11;-1;1
3;-2;-2;-2;-8;-17;-4;3;1
-13;-12;-6;-15;-5;-21;-8;-9;1
-9;0;-1;4;6;4;3;2;1
7;7;-5;-2;-8;-15;-1;2;1
-11;-4;-6;-26;5;14;8;-2;1
-7;-12;1;-4;-5;-19;1;-2;1
0;-6;-3;-16;-12;-22;-13;-4;1
-7;-7;-7;0;-3;-4;0;-8;1
1;7;7;-5;-5;-8;-7;2;1
-1;-6;1;-10;1;26;3;-1;1
-7;-11;-3;-10;-10;-28;-15;-7;1
5;7;5;3;11;11;4;3;1
-2;1;-30;-3;-4;-11;-7;-3;1
2;1;12;-8;5;10;5;2;0
-2;-1;10;-3;-11;-10;-5;-2;0
0;2;-12;0;6;8;2;2;0
0;-1;-4;0;5;5;1;-1;0
1;-4;-12;-3;4;4;2;-1;0
2;0;4;1;-1;-3;0;2;0
-1;0;5;-3;-11;-4;-2;0;0
2;4;4;8;2;4;2;1;0
0;-3;-1;-1;4;0;1;0;0
-3;-2;-1;-2;1;-1;-1;-1;0
1;3;0;-1;4;2;0;-1;0
-1;-6;1;-4;-1;2;0;-1;0
1;1;0;0;-2;0;-2;0;0
1;-1;0;4;0;-2;0;0;0
-2;-2;-1;-2;-2;-2;-1;-1;0
-3;-2;-3;0;-3;-1;-1;-2;0
-3;0;2;-5;-5;-2;-4;-2;0
0;-2;-1;1;0;-3;0;-2;0
-1;0;1;0;0;-2;-1;0;0
-1;-4;-1;-2;0;0;0;0;0
1;-1;-2;-1;0;-1;1;-1;0
-2;-2;-1;-1;1;0;-3;-1;0
-1;-4;-3;-1;1;0;0;-1;0
0;-2;-5;1;0;0;-1;1;0
0;-1;-2;-1;-2;-2;-2;-1;0
-2;-1;-3;-2;-1;0;-2;-2;0
-1;-1;1;-1;-1;-1;1;-1;0
-1;2;-1;0;-1;-1;0;-2;0
1;3;-5;2;-1;-2;-1;-1;0
-4;-2;1;0;-1;-3;-3;-3;0
-3;-1;-1;-1;0;-1;0;-2;0
0;-3;-1;-1;0;0;-1;0;0
0;-2;-1;-1;1;0;0;-1;0
1;-1;-1;-1;0;-1;-1;0;0
-2;-1;0;-1;-1;-2;0;-1;0
-1;0;0;-1;0;-1;0;-1;0
0;-1;-2;-1;-2;0;-1;-1;0
0;-1;-2;-2;-1;-3;-2;-2;0
1;0;-3;-3;0;-1;-1;0;0
-1;-1;-1;1;0;0;-1;0;0
0;1;-1;1;0;-2;-3;-1;0
-3;-2;2;-1;0;-2;-1;0;0
1;-2;-2;-1;0;0;1;1;0
1;1;2;1;-1;0;-2;-2;0
-2;0;-1;-2;-2;0;-2;-3;0
-2;0;1;-1;-2;-1;-3;-2;0
0;1;0;0;0;-1;-1;-3;0
1;-1;-3;1;1;1;-1;-2;0
0;1;2;3;4;3;-1;1;0
-1;-1;0;-2;-4;-4;-3;0;0
0;-1;1;-2;-1;-2;-1;-2;0
1;-3;-1;-2;-4;1;2;1;0
-2;-3;0;1;2;-2;0;0;0
-2;-1;-2;0;-1;-2;-1;-1;0
-2;-3;1;-1;0;-1;0;-2;0
0;0;-1;2;0;-1;2;1;0
-1;-2;-4;-5;0;0;0;-1;0
-2;-2;-4;-2;0;0;0;-1;0
0;-2;-3;-1;1;1;1;-1;0
-4;0;0;-1;-1;-3;-1;-2;0
-2;0;-4;-1;-1;-1;-2;-2;0
0;1;0;2;0;-1;-2;-1;0
-1;0;1;1;-2;-2;-1;0;0
-2;-3;1;-7;-4;-4;-3;-4;0
-1;1;1;-1;-1;-2;-1;-3;0
0;0;1;-2;0;0;-1;-2;0
-3;-1;-1;-1;-2;-1;-1;0;0
0;-3;-1;-2;1;0;-2;-1;0
-2;0;1;1;-1;1;-1;1;0
1;0;1;-1;-1;0;0;0;0
-3;-2;-1;-2;-1;0;-1;0;0
-2;0;-2;-1;-2;0;-2;-2;0
0;-2;0;-2;0;-1;0;-3;0
-1;-1;2;-1;-2;-2;0;-1;0
-1;2;1;0;-1;-2;-2;-2;0
-2;-1;-4;4;1;2;2;-1;0
-2;0;-1;0;-1;-2;1;-2;0
1;0;-2;-5;-1;-2;-1;0;0
-1;0;0;0;1;1;-2;-1;0
-1;-3;2;-1;0;-1;-1;-1;0
2;-1;0;-3;-2;0;-2;0;0
0;0;-1;-1;1;0;1;0;0
-3;-1;-1;1;-2;-2;-1;-1;0
-2;-1;3;-2;-2;0;-2;-1;0
-2;0;0;0;-1;0;0;-1;0
1;-1;-1;-1;-3;1;-1;-2;0
0;0;0;0;-2;-1;-1;-1;0
-1;0;2;-5;-2;-4;-2;-1;0
-1;2;3;-2;-3;-2;-3;-4;0
1;-1;-1;0;1;0;-1;1;0
-3;-2;1;-2;-2;-2;0;-1;0
-1;-1;2;1;-2;-2;-1;-3;0
-1;0;-1;-3;0;0;-1;-2;0
-1;1;0;4;2;1;-2;-1;0
-4;0;-1;-2;-2;-1;-3;-1;0
-1;1;-2;0;-2;-2;-1;-1;0
1;1;-3;0;-2;0;-1;-1;0
1;-1;0;1;-2;0;-1;1;0
-1;-1;2;3;2;1;0;0;0
1;0;-2;-2;-2;-1;-1;-1;0
0;-1;4;0;3;1;1;0;0
0;-1;2;-7;-7;-5;-3;-2;0
-2;-3;-4;-1;-1;-3;-2;-2;0
0;-2;1;-1;1;0;0;-1;0
2;3;3;3;2;2;1;1;0
1;1;-3;-2;-1;2;1;1;0
5;9;6;20;7;5;4;5;0
-3;-6;-13;-5;-1;-2;-3;-2;0
-1;-5;-3;-9;-6;-2;-3;-1;0
0;2;4;-4;-3;-2;-2;-2;0
0;2;12;3;-3;-5;-2;1;0
-5;-5;-10;-8;-3;-3;-4;-4;0
1;-1;2;16;14;9;8;1;0
-2;0;-5;-12;-4;4;2;-5;0
6;3;19;41;8;3;5;6;0
-7;2;15;-12;-13;-13;-7;-9;0
7;-2;17;5;-1;-1;1;7;0
-2;3;-12;14;13;11;10;0;0
-2;-7;0;0;-10;-18;-12;-2;0
10;11;-1;-8;-18;11;14;7;0
-7;0;13;-5;2;3;12;4;0
3;-6;-1;-10;-1;1;-4;2;0
7;5;-7;6;18;3;-4;-3;0
-4;-4;-2;0;1;-5;-8;-2;0
-3;-1;-11;-12;-18;-24;-6;-6;1
6;-2;-2;-12;14;12;8;10;1
1;6;7;40;18;10;10;6;1
-9;-6;-15;13;-3;2;-3;-7;1
-5;-6;5;-10;-10;-29;-11;-3;1
2;6;-3;0;5;7;-3;-2;1
13;15;43;57;2;-5;2;12;1
1;-2;-26;-20;-5;-1;-5;-3;1
0;-3;-12;9;7;-4;8;7;1
-1;-2;-7;0;-7;5;-1;1;1
1;-8;-18;-5;3;-18;-4;1;1
17;21;33;71;26;37;24;11;1
-9;-3;-6;-28;-13;-6;-6;-7;1
5;7;-18;-29;-18;-14;-10;-1;1
-13;-14;-3;-18;-19;-8;-8;-12;1
-2;4;3;-6;-8;12;-5;-6;1
-5;1;9;-35;1;-8;-20;-10;1
-16;-15;-17;-8;15;-8;-11;-8;1
3;4;-5;-2;30;35;28;10;1
-1;1;-3;10;6;-5;-14;-7;1
-4;-4;4;17;19;20;12;0;1
1;5;4;33;25;21;2;0;1
17;31;30;64;15;1;7;11;1
4;-8;-20;-16;-22;-25;-6;1;1
2;7;16;18;11;8;1;3;1
5;6;8;4;-3;3;7;5;1
-5;6;4;11;20;-9;-14;-3;1
3;6;6;21;46;54;22;8;1
-3;-4;5;8;12;32;22;1;1
-7;-4;9;-12;-40;-27;-13;-11;1
-6;-8;-2;-7;-9;2;-3;-4;1
5;4;3;-9;-27;-36;-8;-5;1
0;-4;6;-1;-3;-21;-16;-7;1
3;4;12;34;15;18;6;1;1
7;3;-9;13;20;21;14;8;1
9;15;12;43;13;-4;8;10;1
-9;-6;-3;-28;-24;-50;-22;-13;1
5;1;-27;8;19;-1;9;5;1
2;1;-11;1;5;32;16;4;1
-2;-5;-13;-6;-3;-20;-7;-2;1
7;11;-12;25;20;4;2;4;1
6;10;39;23;17;28;10;7;1
-12;-3;7;-2;-5;-25;-13;-12;1
-7;-11;-1;-21;-23;-15;-8;-2;1
-6;-4;39;-10;-11;-15;2;-5;1
3;1;-12;7;0;7;2;4;1
5;8;-24;16;-5;-3;16;4;1
-6;-11;-6;4;0;-25;-10;-2;1
0;-3;3;2;-11;-11;4;3;1
10;16;-14;15;33;44;17;13;1
3;8;-19;0;11;8;2;1;1
-8;-6;-20;4;4;-8;-3;-6;1
-4;-4;-6;-6;-5;1;-8;-8;1
-3;-5;-18;2;5;-2;8;8;1
-4;0;-19;-10;-4;-4;6;1;1
-1;-14;-6;-13;-1;3;2;-1;1
-4;-6;13;-5;0;25;1;-2;1
3;-1;-1;-5;-6;19;13;3;1
0;-5;-24;5;5;0;2;1;1
-14;-11;-4;-23;-21;-42;-21;-16;1
-7;6;3;-11;-8;18;-5;-11;1
-3;-7;5;-5;-2;-16;5;7;1
4;7;-10;8;11;21;2;1;1
13;26;5;11;8;-10;2;11;1
-15;-17;-4;-9;-6;-6;1;-8;1
2;1;-7;-9;-13;-36;-13;-4;1
4;2;17;0;-4;3;12;10;1
3;5;-3;20;22;20;15;7;1
3;4;2;-2;-2;13;8;2;1
0;-4;-13;1;9;-13;-7;-3;1
4;7;12;19;11;14;6;6;1
2;5;-10;-9;-14;-19;-9;-2;1
-2;-3;3;-10;-10;-22;-5;-2;1
-2;6;10;20;25;32;10;5;1
2;1;1;1;-1;40;9;2;1
1;2;16;5;13;13;14;4;1
-13;-13;3;-21;-14;-24;-13;-13;1
-11;-20;-7;-5;-6;-5;7;0;1
-4;-11;-27;-12;-2;0;-12;-8;1
-4;-2;-1;-15;-26;-24;-17;-2;1
25;7;-13;7;19;8;12;19;1
-20;-20;-21;-12;-4;-11;-1;-13;1
22;21;19;4;4;-13;11;20;1
-16;-10;-12;-35;-22;0;-8;-16;1
6;16;6;10;-1;4;-2;-1;1
-8;-17;-3;-21;-12;31;0;-9;1
10;15;9;19;11;-39;-12;5;1
-12;-17;-14;-60;-15;-23;-10;-5;1
5;13;2;24;39;83;20;11;1
-5;1;8;-1;-20;1;4;-7;1
-1;4;0;19;46;5;-14;-3;1
9;14;-16;4;17;33;7;5;1
-12;-13;-10;0;-3;-10;-4;-5;0
1;-5;-2;-14;-13;-18;-17;-5;0
-2;-2;-13;-13;3;-3;-4;-1;0
5;-4;-8;14;-13;-15;0;3;0
7;2;-9;0;11;-2;2;3;0
-2;-5;-14;-3;-10;-16;-5;-2;0
-3;-3;-3;-6;6;3;2;0;0
-1;-1;-10;-5;-2;-7;-2;-2;0
1;5;-5;-1;6;6;1;0;0
-1;-2;-6;-12;-3;-9;-3;-1;0
0;-1;3;1;-1;-3;-2;-3;0
-1;-4;-2;0;0;0;-3;-2;0
2;-1;-3;0;-1;-3;-3;0;0
-3;1;1;-2;0;-3;0;-2;0
0;0;0;5;-3;-2;0;-1;0
-3;-5;2;-8;-8;-3;-1;0;0
2;4;7;13;11;7;5;3;0
-2;0;2;1;1;-1;-3;-2;0
-4;-2;-1;-5;-3;-4;-3;-2;0
-2;-1;2;-1;-2;-1;-2;-2;0
-3;0;-5;3;3;0;1;-1;0
-1;-1;-3;-3;-2;-2;0;-1;0
-2;-2;0;-2;-3;-2;-1;-1;0
-2;-4;-2;-10;-6;-4;-1;-4;0
-1;-1;-1;-1;-2;-2;-1;-2;0
-2;-1;0;-5;-1;-2;0;-1;0
-1;-2;5;-1;-3;0;-2;0;0
-1;-1;5;-1;-1;-1;-1;-1;0
0;-1;6;-1;0;0;1;-1;0
1;0;2;0;0;0;-1;-3;0
1;0;-5;0;1;-2;-1;-1;0
-3;-2;-2;0;0;-1;-1;1;0
-1;-2;-2;-2;-3;0;-2;-1;0
-1;-1;-3;0;1;0;1;0;0
0;1;-4;0;-1;-2;0;-1;0
1;0;5;-1;1;0;-3;0;0
-3;-1;-1;-2;0;1;-1;-1;0
1;-2;4;-3;-1;0;0;3;0
0;0;1;-1;-1;1;0;0;0
-2;0;0;1;-1;-1;-1;-1;0
0;1;1;-2;-2;0;0;-1;0
0;1;5;-2;-2;-1;0;-2;0
-1;-1;1;-1;-1;-1;2;-3;0
-1;1;-2;0;0;0;-1;-1;0
0;0;2;3;3;2;2;1;0
-1;0;-1;-2;-3;-2;-1;-1;0
-1;1;1;-2;1;0;-2;0;0
-2;-1;1;-2;0;-1;-1;0;0
1;4;4;16;9;4;3;1;0
-3;-3;-7;-4;-4;-4;-4;-3;0
0;-1;-2;1;-1;-1;1;0;0
-2;-1;1;-4;-3;-1;-2;-1;0
-1;1;-7;-1;2;-2;1;-2;0
1;-2;-2;-3;-2;0;-1;-3;0
-2;-2;4;-2;0;-3;-1;-2;0
-1;-1;0;-1;-2;0;-1;-1;0
1;0;3;-1;1;1;1;1;0
-3;-2;4;-3;-2;-2;-2;-2;0
-2;-1;-1;0;0;1;0;0;0
-1;-2;0;-1;-1;-2;1;0;0
-3;-2;2;1;-3;-3;-2;-1;0
0;-1;-1;-1;-2;-1;-1;-2;0
-1;-2;-2;-3;0;-1;-1;-3;0
0;-1;4;0;-4;-1;-1;0;0
-1;-1;-2;0;0;0;-1;0;0
-1;1;4;1;-1;0;-1;0;0
-3;-3;2;0;-1;-1;-2;-2;0
1;-2;-2;-2;-2;-3;0;-1;0
-1;-1;-4;-1;-2;-2;0;-1;0
-2;-1;-4;0;1;-1;-2;1;0
-1;-1;-5;0;-1;-1;0;0;0
0;-1;6;-1;-3;-1;2;-3;0
-1;-1;-1;-1;-1;-1;0;-1;0
-1;-1;-3;0;-1;-1;-1;-1;0
-1;-1;6;-1;1;-1;0;-1;0
0;-2;0;-1;0;0;0;-1;0
1;-1;2;-1;-3;-1;1;-1;0
-1;-2;0;-2;1;1;-1;-1;0
-1;-1;3;-2;-3;-2;-3;-2;0
-1;1;-1;-1;1;-1;0;0;0
0;-1;2;0;-1;1;-1;0;0
-1;-1;-2;0;0;2;-3;-1;0
0;0;2;-1;-2;1;-3;0;0
-1;-1;-5;-2;1;-3;0;1;0
0;-1;-3;1;-2;0;-1;-1;0
-2;-2;-7;-1;-3;0;-3;-1;0
-1;-2;-7;-2;-2;-2;0;-1;0
-1;-2;-3;0;-1;2;1;-1;0
2;0;5;5;1;3;1;-1;0
-1;1;0;-2;-1;-2;-1;1;0
0;-3;2;-3;-1;0;1;0;0
0;-2;0;1;1;0;1;1;0
-2;-2;4;0;-2;-1;-3;-2;0
-1;-2;8;-1;-2;-1;-1;-1;0
0;0;4;0;-1;0;0;1;0
1;0;1;-2;1;-3;0;0;0
-1;-2;2;1;1;1;1;0;0
0;0;-3;1;1;1;1;0;0
-2;-4;-2;-1;0;1;0;0;0
0;-2;-2;-2;-1;-1;-2;0;0
-3;0;-3;0;-1;-1;1;-2;0
0;-2;-7;0;-2;-1;-1;0;0
0;0;-5;-1;-2;-3;0;0;0
-2;-1;-5;0;-1;0;-2;-2;0
0;1;-2;1;-1;1;-1;0;0
-2;0;1;0;1;-2;-2;-1;0
2;0;-3;-6;0;0;1;1;0
-2;-2;2;-1;0;-1;-4;-2;0
-3;-4;5;-7;-2;1;-1;-1;0
-2;0;3;-2;-3;-1;-1;-3;0
1;-4;3;-8;-8;-6;-3;-2;0
-2;0;2;4;1;2;-1;0;0
0;0;3;-1;0;-3;0;-2;0
0;-1;2;1;0;-2;0;0;0
-1;0;0;0;2;2;1;3;0
-2;-2;0;0;-1;0;0;-1;0
-2;-2;-2;-6;-2;-3;-3;-3;0
0;1;0;7;3;1;1;1;0
0;1;2;-3;-2;2;1;3;0
0;3;-3;5;0;0;-2;-2;0
0;2;-6;-3;3;1;1;-1;0
1;3;-1;5;2;-1;0;1;0
0;-2;-7;1;0;-2;-1;-1;0
1;0;-5;14;8;4;4;2;0
1;1;-3;3;1;1;-1;-1;0
0;6;32;17;7;3;3;2;1
9;13;9;24;9;15;13;7;1
4;10;-2;13;14;9;4;3;1
-14;-22;-22;-29;-9;-10;-10;-13;1
-1;-1;-14;-11;-2;-6;-8;-8;1
-7;0;-18;-29;-5;-1;-1;-7;1
-1;2;12;5;-8;-14;-5;-2;1
-1;-2;2;-2;-1;2;2;3;1
-10;-7;4;-17;-6;-8;-14;-14;1
8;10;-8;9;9;4;8;10;1
8;9;1;9;3;16;10;9;1
-3;-6;-9;1;-9;-3;-3;-3;1
3;1;-12;4;9;6;3;-1;1
-5;2;-1;24;13;2;-1;-4;1
1;-1;-24;-20;0;-3;-4;0;1
5;12;-21;5;16;0;4;6;1
3;-6;-16;-4;-9;-15;-8;-2;1
-16;-19;-2;-47;-31;-24;-19;-17;1
6;4;-9;-8;2;3;4;3;1
-14;-8;3;-24;1;-15;-10;-12;1
-11;-12;-5;-10;-4;2;-1;-4;1
-6;9;-10;-3;4;6;3;-2;1
-1;-8;8;13;5;37;22;9;1
-2;-7;-3;1;5;-21;-3;-3;1
2;0;-3;-3;2;-16;-8;-5;1
8;11;-7;-1;-13;-9;-4;4;1
-6;-18;-25;-58;-31;-18;-15;-7;1
5;-3;23;39;12;14;2;1;1
-1;2;-9;-21;-11;-11;-11;-7;1
9;10;-8;7;-6;-3;4;10;1
-7;-5;-1;15;8;-10;-5;-6;1
4;-10;-4;26;20;23;7;4;1
13;21;12;47;14;13;9;11;1
-5;-9;-3;2;-2;-9;-1;-7;1
-2;-1;1;-43;-22;-21;-9;-6;1
-13;-11;-15;-17;-16;-27;-17;-13;1
13;9;-4;28;10;20;14;11;1
0;10;-3;3;29;-27;-12;-5;1
4;-6;0;-4;-7;7;0;1;1
-14;-26;4;-6;-17;-2;-5;-7;1
-11;-16;-18;-31;-22;-13;-5;-9;1
-8;-18;0;-22;0;0;0;-7;1
4;10;10;2;-12;-2;1;3;1
-13;-11;-11;-14;-3;-17;-21;-9;1
4;10;5;23;31;32;23;15;1
3;6;0;8;6;-12;-2;1;1
3;5;1;0;-9;-3;3;0;1
2;15;2;-8;-3;-24;-12;1;1
-7;-15;2;0;-5;15;10;-6;1
4;7;5;-9;-12;7;-2;1;1
2;-1;1;5;2;-14;5;0;1
-13;-11;6;-4;-1;35;2;-7;1
5;7;5;-3;3;2;7;4;1
9;12;-4;14;11;-10;3;10;1
9;2;-14;-4;3;-14;13;11;1
0;2;5;3;5;34;14;7;1
-7;-16;1;-10;-5;1;-12;-5;1
-7;-10;-3;-14;-6;-24;-8;-7;1
-2;-5;-7;-13;1;-5;10;2;1
-6;-5;6;1;5;21;0;-2;1
-1;-11;-15;-3;20;16;5;6;1
-11;0;5;7;12;30;3;-9;1
2;-13;-11;3;-2;2;3;9;1
-3;-5;-13;-15;6;22;0;-8;1
-9;-11;-6;-14;-5;-21;-9;-12;1
-5;-8;-1;18;4;6;9;0;1
11;17;16;-3;-15;0;-4;-4;1
-7;-15;-1;-20;-20;-38;-21;-13;1
2;0;2;0;-2;-1;2;7;1
-2;4;2;-11;-16;-4;0;-8;1
5;2;11;5;1;-12;9;10;1
-5;-3;6;-1;-1;7;1;-2;1
-8;-12;-2;-7;-12;3;-4;-3;1
-10;-3;-7;-3;6;4;-1;-3;1
-3;2;-3;-6;-21;-22;-17;-9;1
-2;-5;-2;3;18;25;8;1;1
8;17;10;17;5;-4;2;8;1
1;10;-1;0;11;24;22;5;1
-7;-15;5;-9;6;46;-5;-8;1
4;4;-11;-6;-7;-42;-21;4;1
-1;-13;-4;-11;-4;-6;-3;-2;1
-1;-1;14;-4;-4;-3;2;4;1
-12;-7;9;-7;-16;16;-1;-14;1
-2;-2;-10;-37;-12;-41;-18;-6;1
-3;0;0;-36;-19;-4;-6;-7;1
-7;-12;4;-19;-17;-19;-15;-9;1
4;19;24;37;19;52;5;5;1
16;10;13;38;12;8;9;9;1
0;-6;26;18;9;11;-2;4;1
0;-7;-10;-11;-4;-18;-10;-3;1
4;4;12;19;-12;9;3;2;1
-6;2;15;17;6;-8;4;4;1
-3;-5;-23;-27;-35;-30;-19;-9;1
3;6;6;74;30;20;22;8;1
-3;-20;-23;7;-15;-17;-1;-2;1
-19;-22;-40;-94;-36;-13;-12;-14;1
-9;-3;1;-28;-7;-2;-15;-17;1
4;2;-13;-15;-5;-15;-6;0;1
3;-2;15;-4;9;25;13;3;1
-15;-12;-4;13;8;-5;-17;-12;1
-3;-8;-4;-9;-17;-12;-4;-4;1
0;-3;-24;-6;13;3;-5;-2;1
-7;-13;-20;-3;-3;-9;-6;-1;1
-6;-8;-1;-16;3;0;0;-3;1
-3;3;5;7;7;-17;-17;-3;1
5;11;14;19;13;37;21;9;1
-1;3;4;21;-9;-21;-11;-2;1
-1;5;-6;-15;-2;-25;-13;-8;1
-2;-2;6;6;3;21;0;-1;1
1;-2;6;13;-5;-31;-7;-3;1
5;12;4;-2;-1;14;-2;1;1
4;11;-2;3;5;7;7;1;1
7;7;13;6;7;34;-8;2;1
-4;-3;-18;2;17;7;8;-1;0
-7;3;17;5;-6;6;-10;-10;0
4;0;6;2;-4;16;14;8;0
1;-4;-1;-9;-9;12;-6;-1;0
-3;-3;-8;-7;-9;-35;-9;-2;0
0;-1;-1;4;1;16;9;-1;0
7;4;-5;-6;-13;-13;3;5;0
4;0;6;-3;2;10;0;2;0
1;-2;1;14;5;-2;0;7;0
-3;-5;-2;1;4;31;1;-3;0
4;1;-5;4;14;-7;0;6;0
2;1;6;7;10;0;4;5;0
-2;-6;-5;-4;-6;-13;-3;-3;0
2;7;-1;-2;-2;7;-2;-3;0
0;1;5;1;4;-6;-1;2;0
-7;-7;6;-2;2;5;2;-2;0
-2;-3;3;-8;-1;5;0;-2;0
0;-1;-5;4;3;-5;0;-2;0
-4;-5;-2;-2;2;1;1;-1;0
0;-2;-1;-2;-3;-2;-3;-3;0
-3;-2;3;3;-1;-2;-3;-2;0
-2;-1;0;-4;-5;1;0;-3;0
-1;2;-1;-9;-5;-9;-5;-3;0
0;1;0;1;-3;1;-1;-1;0
1;-1;-1;3;9;6;4;2;0
1;-2;1;1;-7;-5;-4;-2;0
-2;3;-1;3;4;2;-2;1;0
-1;0;1;3;1;0;0;1;0
3;-2;-2;4;5;2;3;0;0
-2;0;-1;-2;-2;0;1;0;0
-1;-1;-3;-5;-8;-2;-2;2;0
0;0;2;0;1;0;-1;-2;0
2;-3;0;-2;-4;3;5;4;0
-3;1;-2;-1;7;1;-3;-4;0
-2;-2;-1;-2;-8;-1;-1;-3;0
-3;-3;-2;-5;0;1;1;-1;0
1;-4;-2;5;2;2;2;0;0
0;1;0;2;-2;1;0;0;0
-3;-2;-1;0;1;1;-2;0;0
2;-2;4;-2;-2;-3;-3;-1;0
3;-2;2;1;-3;2;3;2;0
-2;0;1;7;3;1;-1;2;0
1;-2;-2;-1;0;-3;-1;0;0
0;-2;-2;-2;0;-1;-1;-1;0
0;-2;-2;0;-1;0;0;-2;0
-1;1;-2;-1;-1;-1;-1;-1;0
-1;-2;-3;-3;-2;-2;0;-1;0
-3;-2;-2;-4;0;-1;0;0;0
-1;1;-2;-1;-3;1;0;-3;0
-1;-2;3;0;-1;1;-1;-1;0
-2;0;0;-3;1;-3;-3;-3;0
0;-1;1;1;-2;0;-1;-1;0
0;0;-3;-1;-1;0;0;-1;0
-3;1;0;-1;-1;-3;-2;-1;0
-1;0;-2;-3;-1;-2;1;-1;0
0;-3;-2;-1;-2;0;-2;-1;0
-2;-1;4;-3;-1;1;1;-2;0
0;-3;-3;0;1;-1;-1;-1;0
-1;-3;2;0;1;1;2;2;0
-1;-1;0;-2;-1;1;-2;1;0
-2;-1;-2;-8;-5;-4;-4;-4;0
-1;-1;-3;2;0;-1;0;0;0
-1;-1;-1;-1;0;-2;-1;-3;0
-1;-2;-2;0;0;1;-2;-1;0
-3;1;2;-3;-2;-1;-1;-1;0
1;1;-1;0;1;0;-1;0;0
-1;4;-1;-2;0;0;-1;-1;0
1;0;-1;0;-1;1;0;0;0
1;-2;1;-2;1;1;0;1;0
-1;2;0;0;0;-1;0;-1;0
0;-2;1;-1;-3;-1;1;-3;0
-2;0;1;0;0;-2;-2;-2;0
0;-1;3;-2;0;0;0;-1;0
1;-2;-1;0;0;2;2;0;0
-1;0;1;0;-1;0;-2;-1;0
1;-3;2;0;1;1;1;0;0
0;2;0;-2;-1;0;0;1;0
0;-1;2;-2;-2;-1;-1;-1;0
-1;0;1;1;0;-1;0;-1;0
-1;0;-2;-2;0;-2;-2;-1;0
-1;0;-2;-3;-1;-3;-1;-1;0
0;0;-1;0;0;-2;-1;-1;0
0;-1;3;3;1;-3;-2;-3;0
4;-1;2;0;-1;1;0;1;0
0;-3;-2;0;0;-2;-1;-2;0
-1;-1;-2;2;0;-1;-2;-3;0
-2;-1;1;-2;-1;1;1;-1;0
-2;-3;-5;1;4;3;1;2;0
-5;-6;-3;-11;-6;-5;-5;-3;0
-3;-7;5;-13;-16;-6;-5;-5;0
2;8;6;23;3;0;0;0;0
-5;-7;-4;-30;-12;-8;-6;-6;0
-5;-4;2;-5;-1;-2;-3;-4;0
